X	Y	Z	Resultado	
-1	-9	7	3.42483	
-1	-9	8	3.24459	
-1	-9	9	3.07139	
-1	-9	10	2.90738	
-1	-8	-10	3.0868	
-1	-8	-9	3.28105	
-1	-8	-8	3.48974	
-1	-8	-7	3.71091	
-1	-8	-6	3.94047	
-1	-8	-5	4.17136	
-1	-8	-4	4.39288	
-1	-8	-3	4.59059	
-1	-8	-2	4.7475	
-1	-8	-1	4.84693	
-1	-8	0	4.87673	
-1	-8	1	4.83301	
-1	-8	2	4.72147	
-1	-8	3	4.55548	
-1	-8	4	4.35205	
-1	-8	5	4.12783	
-1	-8	6	3.89658	
-1	-8	7	3.66827	
-1	-8	8	3.44931	
-1	-8	9	3.24332	
-1	-8	10	3.05193	
-1	-7	-10	3.23946	
-1	-7	-9	3.46621	
-1	-7	-8	3.71508	
-1	-7	-7	3.98543	
-1	-7	-6	4.27401	
-1	-7	-5	4.5734	
-1	-7	-4	4.87025	
-1	-7	-3	5.14401	
-1	-7	-2	5.36776	
-1	-7	-1	5.51275	
-1	-7	0	5.55669	
-1	-7	1	5.49222	
-1	-7	2	5.3301	
-1	-7	3	5.09461	
-1	-7	4	4.81466	
-1	-7	5	4.51613	
-1	-7	6	4.21813	
-1	-7	7	3.93273	
-1	-7	8	3.66641	
-1	-7	9	3.42181	
-1	-7	10	3.19925	
-1	-6	-10	3.39199	
-1	-6	-9	3.65502	
-1	-6	-8	3.95047	
-1	-6	-7	4.28037	
-1	-6	-6	4.6441	
-1	-6	-5	5.03585	
-1	-6	-4	5.44078	
-1	-6	-3	5.83085	
-1	-6	-2	6.16304	
-1	-6	-1	6.3854	
-1	-6	0	6.45391	
-1	-6	1	6.3534	
-1	-6	2	6.106	
-1	-6	3	5.75896	
-1	-6	4	5.36343	
-1	-6	5	4.95959	
-1	-6	6	4.57261	
-1	-6	7	4.21526	
-1	-6	8	3.8921	
-1	-6	9	3.60309	
-1	-6	10	3.34592	
-1	-5	-10	3.53953	
-1	-5	-9	3.8416	
-1	-5	-8	4.18919	
-1	-5	-7	4.589	
-1	-5	-6	5.04621	
-1	-5	-5	5.56095	
-1	-5	-4	6.12156	
-1	-5	-3	6.69403	
-1	-5	-2	7.21113	
-1	-5	-1	7.57468	
-1	-5	0	7.68965	
-1	-5	1	7.52108	
-1	-5	2	7.11974	
-1	-5	3	6.5855	
-1	-5	4	6.01176	
-1	-5	5	5.45865	
-1	-5	6	4.95485	
-1	-5	7	4.50905	
-1	-5	8	4.11981	
-1	-5	9	3.78148	
-1	-5	10	3.48732	
-1	-4	-10	3.67591	
-1	-4	-9	4.01779	
-1	-4	-8	4.42072	
-1	-4	-7	4.89857	
-1	-4	-6	5.46698	
-1	-4	-5	6.14009	
-1	-4	-4	6.92169	
-1	-4	-3	7.78432	
-1	-4	-2	8.63334	
-1	-4	-1	9.27871	
-1	-4	0	9.49207	
-1	-4	1	9.17985	
-1	-4	2	8.47679	
-1	-4	3	7.61441	
-1	-4	4	6.76382	
-1	-4	5	6.00313	
-1	-4	6	5.35138	
-1	-4	7	4.80177	
-1	-4	8	4.3395	
-1	-4	9	3.94925	
-1	-4	10	3.6176	
-1	-3	-10	3.79389	
-1	-3	-9	4.17331	
-1	-3	-8	4.63045	
-1	-3	-7	5.1887	
-1	-3	-6	5.87944	
-1	-3	-5	6.74276	
-1	-3	-4	7.82237	
-1	-3	-3	9.13922	
-1	-3	-2	10.6084	
-1	-3	-1	11.8799	
-1	-3	0	12.3358	
-1	-3	1	11.6717	
-1	-3	2	10.3194	
-1	-3	3	8.86645	
-1	-3	4	7.59637	
-1	-3	5	6.5627	
-1	-3	6	5.73655	
-1	-3	7	5.07425	
-1	-3	8	4.53752	
-1	-3	9	4.09677	
-1	-3	10	3.72998	
-1	-2	-10	3.88585	
-1	-2	-9	4.29665	
-1	-2	-8	4.80066	
-1	-2	-7	5.43163	
-1	-2	-6	6.24012	
-1	-2	-5	7.30337	
-1	-2	-4	8.73843	
-1	-2	-3	10.7057	
-1	-2	-2	13.3176	
-1	-2	-1	16.1323	
-1	-2	0	17.3108	
-1	-2	1	15.6076	
-1	-2	2	12.7513	
-1	-2	3	10.2727	
-1	-2	4	8.42687	
-1	-2	5	7.07663	
-1	-2	6	6.07052	
-1	-2	7	5.30109	
-1	-2	8	4.69759	
-1	-2	9	4.21344	
-1	-2	10	3.8174	
-1	-1	-10	3.94492	
-1	-1	-9	4.37689	
-1	-1	-8	4.91334	
-1	-1	-7	5.59641	
-1	-1	-6	6.49363	
-1	-1	-5	7.71913	
-1	-1	-4	9.4782	
-1	-1	-3	12.1619	
-1	-1	-2	16.5026	
-1	-1	-1	22.6186	
-1	-1	0	25.1783	
-1	-1	1	21.4459	
-1	-1	2	15.4391	
-1	-1	3	11.538	
-1	-1	4	9.08597	
-1	-1	5	7.45413	
-1	-1	6	6.30397	
-1	-1	7	5.45448	
-1	-1	8	4.80335	
-1	-1	9	4.28927	
-1	-1	10	3.87352	
-1	0	-10	3.96618	
-1	0	-9	4.40597	
-1	0	-8	4.95456	
-1	0	-7	5.65751	
-1	0	-6	6.58954	
-1	0	-5	7.88155	
-1	0	-4	9.78344	
-1	0	-3	12.8271	
-1	0	-2	18.2892	
-1	0	-1	25.6457	
-1	0	0	27.5973	
-1	0	1	25.2142	
-1	0	2	16.8845	
-1	0	3	12.11	
-1	0	4	9.35814	
-1	0	5	7.60228	
-1	0	6	6.3928	
-1	0	7	5.5117	
-1	0	8	4.84228	
-1	0	9	4.31691	
-1	0	10	3.89383	
-1	1	-10	3.94779	
-1	1	-9	4.3808	
-1	1	-8	4.91883	
-1	1	-7	5.60446	
-1	1	-6	6.5061	
-1	1	-5	7.7399	
-1	1	-4	9.51635	
-1	1	-3	12.2425	
-1	1	-2	16.7112	
-1	1	-1	23.3149	
-1	1	0	25.1854	
-1	1	1	21.872	
-1	1	2	15.6833	
-1	1	3	11.6311	
-1	1	4	9.12958	
-1	1	5	7.47759	
-1	1	6	6.3179	
-1	1	7	5.46338	
-1	1	8	4.80936	
-1	1	9	4.29351	
-1	1	10	3.87662	
-1	2	-10	3.89137	
-1	2	-9	4.30407	
-1	2	-8	4.81095	
-1	2	-7	5.44645	
-1	2	-6	6.26247	
-1	2	-5	7.33904	
-1	2	-4	8.79954	
-1	2	-3	10.8195	
-1	2	-2	13.5482	
-1	2	-1	16.5986	
-1	2	0	17.9785	
-1	2	1	16.1088	
-1	2	2	13.01	
-1	2	3	10.4017	
-1	2	4	8.49584	
-1	2	5	7.11657	
-1	2	6	6.09532	
-1	2	7	5.31739	
-1	2	8	4.70882	
-1	2	9	4.22148	
-1	2	10	3.82334	
-1	3	-10	3.80161	
-1	3	-9	4.18355	
-1	3	-8	4.64439	
-1	3	-7	5.20825	
-1	3	-6	5.90781	
-1	3	-5	6.78554	
-1	3	-4	7.88953	
-1	3	-3	9.24822	
-1	3	-2	10.7857	
-1	3	-1	12.1457	
-1	3	0	12.6549	
-1	3	1	11.9521	
-1	3	2	10.5128	
-1	3	3	8.98709	
-1	3	4	7.67088	
-1	3	5	6.61001	
-1	3	6	5.76773	
-1	3	7	5.0956	
-1	3	8	4.55266	
-1	3	9	4.10783	
-1	3	10	3.73827	
-1	4	-10	3.68532	
-1	4	-9	4.03005	
-1	4	-8	4.43701	
-1	4	-7	4.92071	
-1	4	-6	5.49774	
-1	4	-5	6.18379	
-1	4	-4	6.9848	
-1	4	-3	7.87562	
-1	4	-2	8.76151	
-1	4	-1	9.44427	
-1	4	0	9.67673	
-1	4	1	9.3517	
-1	4	2	8.61353	
-1	4	3	7.71331	
-1	4	4	6.83261	
-1	4	5	6.05079	
-1	4	6	5.38484	
-1	4	7	4.82574	
-1	4	8	4.35707	
-1	4	9	3.96241	
-1	4	10	3.62766	
-1	5	-10	3.55008	
-1	5	-9	3.85507	
-1	5	-8	4.20664	
-1	5	-7	4.61194	
-1	5	-6	5.07677	
-1	5	-5	5.60202	
-1	5	-4	6.17683	
-1	5	-3	6.76738	
-1	5	-2	7.3048	
-1	5	-1	7.68616	
-1	5	0	7.80946	
-1	5	1	7.63557	
-1	5	2	7.21804	
-1	5	3	6.66357	
-1	5	4	6.07106	
-1	5	5	5.50285	
-1	5	6	4.98773	
-1	5	7	4.53369	
-1	5	8	4.1385	
-1	5	9	3.79587	
-1	5	10	3.49855	
-1	6	-10	3.40318	
-1	6	-9	3.66902	
-1	6	-8	3.96815	
-1	6	-7	4.30288	
-1	6	-6	4.67294	
-1	6	-5	5.07281	
-1	6	-4	5.48779	
-1	6	-3	5.88942	
-1	6	-2	6.23334	
-1	6	-1	6.46508	
-1	6	0	6.53774	
-1	6	1	6.43466	
-1	6	2	6.17891	
-1	6	3	5.82048	
-1	6	4	5.4132	
-1	6	5	4.99889	
-1	6	6	4.60333	
-1	6	7	4.23924	
-1	6	8	3.9109	
-1	6	9	3.61795	
-1	6	10	3.35778	
-1	7	-10	3.25089	
-1	7	-9	3.48021	
-1	7	-8	3.73234	
-1	7	-7	4.00678	
-1	7	-6	4.30042	
-1	7	-5	4.60594	
-1	7	-4	4.90984	
-1	7	-3	5.19114	
-1	7	-2	5.42199	
-1	7	-1	5.57234	
-1	7	0	5.61857	
-1	7	1	5.55271	
-1	7	2	5.3859	
-1	7	3	5.14362	
-1	7	4	4.85615	
-1	7	5	4.55039	
-1	7	6	4.24602	
-1	7	7	3.95529	
-1	7	8	3.68464	
-1	7	9	3.43659	
-1	7	10	3.21129	
-1	8	-10	3.09814	
-1	8	-9	3.29469	
-1	8	-8	3.50617	
-1	8	-7	3.73071	
-1	8	-6	3.96426	
-1	8	-5	4.19973	
-1	8	-4	4.42625	
-1	8	-3	4.62899	
-1	8	-2	4.7904	
-1	8	-1	4.89308	
-1	8	0	4.92425	
-1	8	1	4.87971	
-1	8	2	4.76535	
-1	8	3	4.59511	
-1	8	4	4.38672	
-1	8	5	4.15746	
-1	8	6	3.92152	
-1	8	7	3.68906	
-1	8	8	3.46657	
-1	8	9	3.25764	
-1	8	10	3.06384	
-1	9	-10	2.94852	
-1	9	-9	3.11641	
-1	9	-8	3.29356	
-1	9	-7	3.47756	
-1	9	-6	3.66437	
-1	9	-5	3.84792	
-1	9	-4	4.01986	
-1	9	-3	4.16988	
-1	9	-2	4.28667	
-1	9	-1	4.35975	
-1	9	0	4.38173	
-1	9	1	4.35025	
-1	9	2	4.26864	
-1	9	3	4.145	
-1	9	4	3.99013	
-1	9	5	3.8153	
-1	9	6	3.63052	
-1	9	7	3.44375	
-1	9	8	3.26067	
-1	9	9	3.08501	
-1	9	10	2.91892	
-1	10	-10	2.80443	
-1	10	-9	2.9477	
-1	10	-8	3.09625	
-1	10	-7	3.24763	
-1	10	-6	3.3982	
-1	10	-5	3.54304	
-1	10	-4	3.67588	
-1	10	-3	3.78952	
-1	10	-2	3.87652	
-1	10	-1	3.93029	
-1	10	0	3.94636	
-1	10	1	3.9233	
-1	10	2	3.86313	
-1	10	3	3.77078	
-1	10	4	3.65307	
-1	10	5	3.51749	
-1	10	6	3.37113	
-1	10	7	3.22003	
-1	10	8	3.06888	
-1	10	9	2.92109	
-1	10	10	2.77893	
0	-10	-10	2.80113	
0	-10	-9	2.94387	
0	-10	-8	3.0918	
0	-10	-7	3.24247	
0	-10	-6	3.39225	
0	-10	-5	3.53623	
0	-10	-4	3.66818	
0	-10	-3	3.78097	
0	-10	-2	3.8672	
0	-10	-1	3.9204	
0	-10	0	3.93615	
0	-10	1	3.91308	
0	-10	2	3.85321	
0	-10	3	3.76141	
0	-10	4	3.64444	
0	-10	5	3.50972	
0	-10	6	3.36424	
0	-10	7	3.21399	
0	-10	8	3.06364	
0	-10	9	2.91657	
0	-10	10	2.77503	
0	-9	-10	2.94595	
0	-9	-9	3.11338	
0	-9	-8	3.28998	
0	-9	-7	3.47333	
0	-9	-6	3.65938	
0	-9	-5	3.84206	
0	-9	-4	4.01307	
0	-9	-3	4.16213	
0	-9	-2	4.27803	
0	-9	-1	4.35038	
0	-9	0	4.37192	
0	-9	1	4.34037	
0	-9	2	4.25906	
0	-9	3	4.13604	
0	-9	4	3.982	
0	-9	5	3.8081	
0	-9	6	3.62427	
0	-9	7	3.43838	
0	-9	8	3.2561	
0	-9	9	3.08114	
0	-9	10	2.91564	
0	-8	-10	3.09663	
0	-8	-9	3.29288	
0	-8	-8	3.504	
0	-8	-7	3.72808	
0	-8	-6	3.96106	
0	-8	-5	4.19585	
0	-8	-4	4.42156	
0	-8	-3	4.62339	
0	-8	-2	4.78386	
0	-8	-1	4.88569	
0	-8	0	4.91625	
0	-8	1	4.87149	
0	-8	2	4.75732	
0	-8	3	4.58764	
0	-8	4	4.38005	
0	-8	5	4.15168	
0	-8	6	3.91661	
0	-8	7	3.68495	
0	-8	8	3.46315	
0	-8	9	3.25481	
0	-8	10	3.0615	
0	-7	-10	3.25084	
0	-7	-9	3.48016	
0	-7	-8	3.73229	
0	-7	-7	4.00672	
0	-7	-6	4.30032	
0	-7	-5	4.60574	
0	-7	-4	4.90942	
0	-7	-3	5.19033	
0	-7	-2	5.42056	
0	-7	-1	5.5701	
0	-7	0	5.6155	
0	-7	1	5.54902	
0	-7	2	5.38195	
0	-7	3	5.1398	
0	-7	4	4.85271	
0	-7	5	4.54745	
0	-7	6	4.24359	
0	-7	7	3.95331	
0	-7	8	3.68305	
0	-7	9	3.43532	
0	-7	10	3.21027	
0	-6	-10	3.40504	
0	-6	-9	3.67137	
0	-6	-8	3.97116	
0	-6	-7	4.30675	
0	-6	-6	4.6779	
0	-6	-5	5.07911	
0	-6	-4	5.49558	
0	-6	-3	5.89863	
0	-6	-2	6.24348	
0	-6	-1	6.47522	
0	-6	0	6.54685	
0	-6	1	6.44206	
0	-6	2	6.18453	
0	-6	3	5.82462	
0	-6	4	5.41627	
0	-6	5	5.00121	
0	-6	6	4.60512	
0	-6	7	4.24065	
0	-6	8	3.91203	
0	-6	9	3.61887	
0	-6	10	3.35854	
0	-5	-10	3.55436	
0	-5	-9	3.86059	
0	-5	-8	4.21386	
0	-5	-7	4.62152	
0	-5	-6	5.08962	
0	-5	-5	5.61932	
0	-5	-4	6.19991	
0	-5	-3	6.79725	
0	-5	-2	7.3412	
0	-5	-1	7.72648	
0	-5	0	7.84904	
0	-5	1	7.67009	
0	-5	2	7.24559	
0	-5	3	6.68448	
0	-5	4	6.08658	
0	-5	5	5.51435	
0	-5	6	4.99631	
0	-5	7	4.54018	
0	-5	8	4.14348	
0	-5	9	3.79974	
0	-5	10	3.50161	
0	-4	-10	3.69251	
0	-4	-9	4.03951	
0	-4	-8	4.44971	
0	-4	-7	4.93814	
0	-4	-6	5.52222	
0	-4	-5	6.21883	
0	-4	-4	7.03545	
0	-4	-3	7.94801	
0	-4	-2	8.85978	
0	-4	-1	9.56359	
0	-4	0	9.7992	
0	-4	1	9.45686	
0	-4	2	8.69275	
0	-4	3	7.76911	
0	-4	4	6.87112	
0	-4	5	6.07752	
0	-4	6	5.40374	
0	-4	7	4.83941	
0	-4	8	4.36719	
0	-4	9	3.97006	
0	-4	10	3.63356	
0	-3	-10	3.81213	
0	-3	-9	4.19763	
0	-3	-8	4.66375	
0	-3	-7	5.23571	
0	-3	-6	5.94817	
0	-3	-5	6.84721	
0	-3	-4	7.9873	
0	-3	-3	9.40694	
0	-3	-2	11.0379	
0	-3	-1	12.5014	
0	-3	0	13.0437	
0	-3	1	12.2653	
0	-3	2	10.7196	
0	-3	3	9.11434	
0	-3	4	7.74955	
0	-3	5	6.6603	
0	-3	6	5.80119	
0	-3	7	5.11873	
0	-3	8	4.5692	
0	-3	9	4.12001	
0	-3	10	3.74748	
0	-2	-10	3.90544	
0	-2	-9	4.32317	
0	-2	-8	4.83774	
0	-2	-7	5.48551	
0	-2	-6	6.32226	
0	-2	-5	7.43615	
0	-2	-4	8.96911	
0	-2	-3	11.1408	
0	-2	-2	14.1957	
0	-2	-1	17.8175	
0	-2	0	19.5221	
0	-2	1	17.1619	
0	-2	2	13.5403	
0	-2	3	10.6653	
0	-2	4	8.63757	
0	-2	5	7.1994	
0	-2	6	6.14724	
0	-2	7	5.35184	
0	-2	8	4.73274	
0	-2	9	4.23873	
0	-2	10	3.83616	
0	-1	-10	3.9654	
0	-1	-9	4.4049	
0	-1	-8	4.95304	
0	-1	-7	5.65527	
0	-1	-6	6.58604	
0	-1	-5	7.8757	
0	-1	-4	9.77262	
0	-1	-3	12.8044	
0	-1	-2	18.2379	
0	-1	-1	25.7932	
0	-1	0	26.619	
0	-1	1	24.0113	
0	-1	2	16.921	
0	-1	3	12.1025	
0	-1	4	9.35128	
0	-1	5	7.59782	
0	-1	6	6.38991	
0	-1	7	5.50976	
0	-1	8	4.84093	
0	-1	9	4.31593	
0	-1	10	3.89311	
0	0	-10	3.98698	
0	0	-9	4.43451	
0	0	-8	4.99522	
0	0	-7	5.71821	
0	0	-6	6.68588	
0	0	-5	8.04769	
0	0	-4	10.1059	
0	0	-3	13.5781	
0	0	-2	20.6693	
0	0	-1	26.155	
0	0	0	19.8643	
0	0	1	26.5331	
0	0	2	18.8399	
0	0	3	12.7627	
0	0	4	9.64766	
0	0	5	7.75451	
0	0	6	6.48233	
0	0	7	5.56868	
0	0	8	4.88074	
0	0	9	4.34407	
0	0	10	3.91372	
0	1	-10	3.96828	
0	1	-9	4.40882	
0	1	-8	4.95855	
0	1	-7	5.66336	
0	1	-6	6.59857	
0	1	-5	7.89655	
0	1	-4	9.81095	
0	1	-3	12.8856	
0	1	-2	18.4516	
0	1	-1	25.9994	
0	1	0	24.9674	
0	1	1	24.7264	
0	1	2	17.1821	
0	1	3	12.2008	
0	1	4	9.39657	
0	1	5	7.62189	
0	1	6	6.4041	
0	1	7	5.51878	
0	1	8	4.847	
0	1	9	4.32021	
0	1	10	3.89623	
0	2	-10	3.91097	
0	2	-9	4.33061	
0	2	-8	4.84807	
0	2	-7	5.50039	
0	2	-6	6.3447	
0	2	-5	7.47199	
0	2	-4	9.03054	
0	2	-3	11.2554	
0	2	-2	14.4289	
0	2	-1	18.2947	
0	2	0	20.2502	
0	2	1	17.7245	
0	2	2	13.8191	
0	2	3	10.8007	
0	2	4	8.70887	
0	2	5	7.24028	
0	2	6	6.17246	
0	2	7	5.36835	
0	2	8	4.74408	
0	2	9	4.24682	
0	2	10	3.84213	
0	3	-10	3.81988	
0	3	-9	4.20791	
0	3	-8	4.67774	
0	3	-7	5.25533	
0	3	-6	5.97666	
0	3	-5	6.8902	
0	3	-4	8.05488	
0	3	-3	9.51684	
0	3	-2	11.2175	
0	3	-1	12.7739	
0	3	0	13.3777	
0	3	1	12.5621	
0	3	2	10.9227	
0	3	3	9.23946	
0	3	4	7.82607	
0	3	5	6.70853	
0	3	6	5.83284	
0	3	7	5.14033	
0	3	8	4.58446	
0	3	9	4.13114	
0	3	10	3.75582	
0	4	-10	3.70195	
0	4	-9	4.0518	
0	4	-8	4.46605	
0	4	-7	4.96036	
0	4	-6	5.55311	
0	4	-5	6.26276	
0	4	-4	7.09898	
0	4	-3	8.04011	
0	4	-2	8.9896	
0	4	-1	9.73241	
0	4	0	9.989	
0	4	1	9.63429	
0	4	2	8.8337	
0	4	3	7.87055	
0	4	4	6.94131	
0	4	5	6.12594	
0	4	6	5.43762	
0	4	7	4.86363	
0	4	8	4.3849	
0	4	9	3.98331	
0	4	10	3.64368	
0	5	-10	3.56493	
0	5	-9	3.8741	
0	5	-8	4.23136	
0	5	-7	4.64455	
0	5	-6	5.1203	
0	5	-5	5.66061	
0	5	-4	6.25554	
0	5	-3	6.8712	
0	5	-2	7.4359	
0	5	-1	7.83959	
0	5	0	7.97104	
0	5	1	7.78691	
0	5	2	7.34586	
0	5	3	6.76396	
0	5	4	6.14679	
0	5	5	5.5591	
0	5	6	5.02953	
0	5	7	4.56503	
0	5	8	4.1623	
0	5	9	3.81421	
0	5	10	3.5129	
0	6	-10	3.41626	
0	6	-9	3.68541	
0	6	-8	3.98889	
0	6	-7	4.32934	
0	6	-6	4.70685	
0	6	-5	5.11624	
0	6	-4	5.54286	
0	6	-3	5.95762	
0	6	-2	6.31441	
0	6	-1	6.55577	
0	6	0	6.63176	
0	6	1	6.52445	
0	6	2	6.25845	
0	6	3	5.88694	
0	6	4	5.46661	
0	6	5	5.0409	
0	6	6	4.6361	
0	6	7	4.2648	
0	6	8	3.93095	
0	6	9	3.63381	
0	6	10	3.37045	
0	7	-10	3.26229	
0	7	-9	3.4942	
0	7	-8	3.74959	
0	7	-7	4.02813	
0	7	-6	4.32684	
0	7	-5	4.63841	
0	7	-4	4.94922	
0	7	-3	5.23775	
0	7	-2	5.47519	
0	7	-1	5.63018	
0	7	0	5.67797	
0	7	1	5.61011	
0	7	2	5.43832	
0	7	3	5.18928	
0	7	4	4.89456	
0	7	5	4.58198	
0	7	6	4.27167	
0	7	7	3.97601	
0	7	8	3.70138	
0	7	9	3.45017	
0	7	10	3.22237	
0	8	-10	3.10801	
0	8	-9	3.30655	
0	8	-8	3.52047	
0	8	-7	3.74794	
0	8	-6	3.98494	
0	8	-5	4.22433	
0	8	-4	4.45507	
0	8	-3	4.66199	
0	8	-2	4.82701	
0	8	-1	4.93215	
0	8	0	4.96412	
0	8	1	4.91854	
0	8	2	4.80154	
0	8	3	4.62757	
0	8	4	4.41497	
0	8	5	4.1815	
0	8	6	3.94169	
0	8	7	3.70584	
0	8	8	3.48049	
0	8	9	3.26919	
0	8	10	3.07345	
0	9	-10	2.95702	
0	9	-9	3.12644	
0	9	-8	3.30541	
0	9	-7	3.49151	
0	9	-6	3.6807	
0	9	-5	3.86683	
0	9	-4	4.04144	
0	9	-3	4.19398	
0	9	-2	4.31288	
0	9	-1	4.38734	
0	9	0	4.40976	
0	9	1	4.3777	
0	9	2	4.2946	
0	9	3	4.16878	
0	9	4	4.01135	
0	9	5	3.83384	
0	9	6	3.6465	
0	9	7	3.45738	
0	9	8	3.27224	
0	9	9	3.09481	
0	9	10	2.92722	
0	10	-10	2.81174	
0	10	-9	2.95619	
0	10	-8	3.1061	
0	10	-7	3.25899	
0	10	-6	3.41122	
0	10	-5	3.55779	
0	10	-4	3.69237	
0	10	-3	3.8076	
0	10	-2	3.89588	
0	10	-1	3.95048	
0	10	0	3.96681	
0	10	1	3.94342	
0	10	2	3.88234	
0	10	3	3.78865	
0	10	4	3.66932	
0	10	5	3.53201	
0	10	6	3.38391	
0	10	7	3.23116	
0	10	8	3.07852	
0	10	9	2.9294	
0	10	10	2.78609	
1	-10	-10	2.79438	
1	-10	-9	2.93604	
1	-10	-8	3.08274	
1	-10	-7	3.23203	
1	-10	-6	3.38032	
1	-10	-5	3.52272	
1	-10	-4	3.65313	
1	-10	-3	3.7645	
1	-10	-2	3.8496	
1	-10	-1	3.90208	
1	-10	0	3.91762	
1	-10	1	3.89488	
1	-10	2	3.83583	
1	-10	3	3.74524	
1	-10	4	3.62973	
1	-10	5	3.49657	
1	-10	6	3.35266	
1	-10	7	3.20388	
1	-10	8	3.05488	
1	-10	9	2.909	
1	-10	10	2.76851	
1	-9	-10	2.93811	
1	-9	-9	3.10413	
1	-9	-8	3.27907	
1	-9	-7	3.4605	
1	-9	-6	3.64441	
1	-9	-5	3.82476	
1	-9	-4	3.99338	
1	-9	-3	4.1402	
1	-9	-2	4.25424	
1	-9	-1	4.3254	
1	-9	0	4.34659	
1	-9	1	4.31559	
1	-9	2	4.23565	
1	-9	3	4.11459	
1	-9	4	3.96285	
1	-9	5	3.79133	
1	-9	6	3.6098	
1	-9	7	3.42601	
1	-9	8	3.24559	
1	-9	9	3.07222	
1	-9	10	2.90808	
1	-8	-10	3.08752	
1	-8	-9	3.28193	
1	-8	-8	3.49082	
1	-8	-7	3.71223	
1	-8	-6	3.94209	
1	-8	-5	4.17333	
1	-8	-4	4.39526	
1	-8	-3	4.59339	
1	-8	-2	4.75068	
1	-8	-1	4.85041	
1	-8	0	4.88034	
1	-8	1	4.83657	
1	-8	2	4.7248	
1	-8	3	4.55845	
1	-8	4	4.35462	
1	-8	5	4.13	
1	-8	6	3.89838	
1	-8	7	3.66975	
1	-8	8	3.45052	
1	-8	9	3.24431	
1	-8	10	3.05275	
1	-7	-10	3.24029	
1	-7	-9	3.46723	
1	-7	-8	3.71637	
1	-7	-7	3.98705	
1	-7	-6	4.27606	
1	-7	-5	4.57599	
1	-7	-4	4.87349	
1	-7	-3	5.14799	
1	-7	-2	5.37246	
1	-7	-1	5.51802	
1	-7	0	5.56222	
1	-7	1	5.49762	
1	-7	2	5.33504	
1	-7	3	5.09889	
1	-7	4	4.81822	
1	-7	5	4.51902	
1	-7	6	4.22044	
1	-7	7	3.93457	
1	-7	8	3.66787	
1	-7	9	3.42298	
1	-7	10	3.20019	
1	-6	-10	3.39292	
1	-6	-9	3.6562	
1	-6	-8	3.95198	
1	-6	-7	4.28233	
1	-6	-6	4.64669	
1	-6	-5	5.03927	
1	-6	-4	5.44529	
1	-6	-3	5.83669	
1	-6	-2	6.17031	
1	-6	-1	6.39387	
1	-6	0	6.46293	
1	-6	1	6.36213	
1	-6	2	6.11373	
1	-6	3	5.76535	
1	-6	4	5.36849	
1	-6	5	4.96349	
1	-6	6	4.5756	
1	-6	7	4.21754	
1	-6	8	3.89386	
1	-6	9	3.60446	
1	-6	10	3.347	
1	-5	-10	3.54056	
1	-5	-9	3.84294	
1	-5	-8	4.19095	
1	-5	-7	4.59136	
1	-5	-6	5.04944	
1	-5	-5	5.56545	
1	-5	-4	6.12789	
1	-5	-3	6.70289	
1	-5	-2	7.22304	
1	-5	-1	7.58944	
1	-5	0	7.70579	
1	-5	1	7.53641	
1	-5	2	7.13261	
1	-5	3	6.59542	
1	-5	4	6.01907	
1	-5	5	5.46394	
1	-5	6	4.95869	
1	-5	7	4.51187	
1	-5	8	4.1219	
1	-5	9	3.78307	
1	-5	10	3.48854	
1	-4	-10	3.67704	
1	-4	-9	4.01928	
1	-4	-8	4.42272	
1	-4	-7	4.90134	
1	-4	-6	5.47092	
1	-4	-5	6.14591	
1	-4	-4	6.93054	
1	-4	-3	7.79804	
1	-4	-2	8.65415	
1	-4	-1	9.30738	
1	-4	0	9.52486	
1	-4	1	9.20988	
1	-4	2	8.49981	
1	-4	3	7.63038	
1	-4	4	6.77449	
1	-4	5	6.01027	
1	-4	6	5.35625	
1	-4	7	4.80517	
1	-4	8	4.34195	
1	-4	9	3.95105	
1	-4	10	3.61896	
1	-3	-10	3.7951	
1	-3	-9	4.17492	
1	-3	-8	4.63266	
1	-3	-7	5.19184	
1	-3	-6	5.88407	
1	-3	-5	6.74998	
1	-3	-4	7.83429	
1	-3	-3	9.16021	
1	-3	-2	10.6467	
1	-3	-1	11.9443	
1	-3	0	12.4163	
1	-3	1	11.7397	
1	-3	2	10.3637	
1	-3	3	8.89258	
1	-3	4	7.61173	
1	-3	5	6.57207	
1	-3	6	5.74253	
1	-3	7	5.07825	
1	-3	8	4.5403	
1	-3	9	4.09877	
1	-3	10	3.73146	
1	-2	-10	3.88712	
1	-2	-9	4.29835	
1	-2	-8	4.80301	
1	-2	-7	5.43501	
1	-2	-6	6.24526	
1	-2	-5	7.31166	
1	-2	-4	8.75303	
1	-2	-3	10.7347	
1	-2	-2	13.3853	
1	-2	-1	16.304	
1	-2	0	17.5752	
1	-2	1	15.7894	
1	-2	2	12.8399	
1	-2	3	10.3141	
1	-2	4	8.44783	
1	-2	5	7.08827	
1	-2	6	6.07753	
1	-2	7	5.30559	
1	-2	8	4.70064	
1	-2	9	4.2156	
1	-2	10	3.81897	
1	-1	-10	3.9462	
1	-1	-9	4.37862	
1	-1	-8	4.91573	
1	-1	-7	5.59988	
1	-1	-6	6.4989	
1	-1	-5	7.72769	
1	-1	-4	9.49341	
1	-1	-3	12.1927	
1	-1	-2	16.5818	
1	-1	-1	22.6045	
